"rinok";"role_definition";"role_table"
ins;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R11_P2/4;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R11_P2
ins;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P1/1;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P1
ins;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P10/1;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P10
ins;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P11/1;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P11
ins;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P12/1;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P12
ins;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P13/1;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P13
ins;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P13/2;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P13
ins;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P13_1/1;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P13_1
ins;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P14/1;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P14
ins;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P14/2;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P14
ins;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P15/1;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P15
ins;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P15/2;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P15
ins;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P16/1;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P16
ins;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P16/2;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P16
ins;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P17/1;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P17
ins;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P17/2;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P17
ins;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P18/1;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P18
ins;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P18/2;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P18
ins;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P19/1;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P19
ins;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P19/2;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P19
ins;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P2/1;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P2
ins;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P2/2;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P2
ins;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P20/1;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P20
ins;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P20/2;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P20
ins;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P21_1/1;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P21_1
ins;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P21_1/2;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P21_1
ins;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P21_1/3;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P21_1
ins;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P21_1/4;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P21_1
ins;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P21_2/1;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P21_2
ins;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P21_2/2;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P21_2
ins;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P21_3/1;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P21_3
ins;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P22_1_1;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P22_1
ins;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P22_1_2;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P22_1
ins;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P22_1_3;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P22_1
ins;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P22_2_1;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P22_2
ins;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P22_2_2;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P22_2
ins;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P22_3_1;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P22_3
ins;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P23_1_1;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P23_1
ins;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P23_1_2;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P23_1
ins;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P23_2_1;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P23_2
ins;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P23_3_1;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P23_3
ins;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P24/1;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P24
ins;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P24/2;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P24
ins;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P25/1;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P25
ins;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P25/2;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P25
ins;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P25_1/1;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P25_1
ins;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P25_1_1/1;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P25_1_1
ins;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P26/1;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P26
ins;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P26/2;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P26
ins;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P27/1;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P27
ins;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P27/2;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P27
ins;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P27_1/1;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P27_1
ins;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P28/1;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P28
ins;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P28/2;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P28
ins;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P28_1/1;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P28_1
ins;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P29/1;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P29
ins;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P29/2;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P29
ins;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P3/1;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P3
ins;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P3/2;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P3
ins;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P30/1;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P30
ins;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P30/2;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P30
ins;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P31/1;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P31
ins;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P32/1;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P32
ins;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P32/2;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P32
ins;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P32_1/1;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P32_1
ins;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P32_1_1/1;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P32_1_1
ins;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P33/1;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P33
ins;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P33/2;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P33
ins;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P33_1/1;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P33_1
ins;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P33_1_1/1;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P33_1_1
ins;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P34/1;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P34
ins;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P34/2;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P34
ins;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P35/1;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P35
ins;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P35/2;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P35
ins;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P35_1/1;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P35_1
ins;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P35_1_1/1;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P35_1_1
ins;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P36/1;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P36
ins;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P36/2;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P36
ins;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P36_1/1;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P36_1
ins;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P37_1;http://www.cbr.ru/xbrl/nso/ins/rep/2024-12-30/tab/sr_0420154/sr_0420154_R2_P37
